data_source,feature_description,feature_name,product_line,referrer_url,url
html,Automatically get the most up-to-date content and recommendations on what to follow and join.,Topics and Recommendations,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Collaborate throughout your company and with outside parties.,Chatter,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,"Connect external systems and data to Salesforce using web services APIs, including REST, SOAP, and more.",Web Services API,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Access knowledge articles and FAQ pages to provide excellent customer service, faster.",Knowledge (Read-Only),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Focus on data points unique to your business.,Custom Opportunity Fields in Forecasting,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Track and manage sales orders in one central location.,Sales Orders,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Generate leads with the prospecting data from your company’s website visitors.,Web-to-Lead Capture,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Automatically route inquiries to the right group or agent for faster, more accurate case resolution.",Case Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,"Manage read/write permissions for different user profiles, and control which fields different users see on every record.",Custom Profiles and Page Layouts,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Download preintegrated apps from AppExchange to extend your use of Service Cloud.,AppExchange App Integration,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Use opportunity splits and split types to help track the total effort of a sales team and more easily divide commissions based on participation.,Opportunity Splits,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Save your product catalogue and assign prices for every scenario.,Products and Price Books,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Create targeted email lists for events. Provide updates and more for your prospects and customers. Automatically track which leads or contacts received emails.,Mass Email,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Access knowledge articles and FAQ pages to provide excellent customer service, faster.",Knowledge (Read-Only),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Download preintegrated apps from AppExchange to extend your use of Service Cloud.,AppExchange App Integration,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Create form emails to communicate consistently with customers and prospects.,Email Templates,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Model your sales territories into a logical and flexible structure that maps the right sales reps to the right customers.,Enterprise Territory Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Easily create basic quotes by pulling in products and pricing to show customers. ,Quotes,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Manage and track marketing campaigns across all channels. Make more informed decisions and see their impact on your sales pipeline.,Campaign Management,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Create form emails to communicate consistently with customers and prospects.,Email Templates,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Help your sales teams manage contract approvals and renewals.,Contracts,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Make more informed, consistent decisions with real-time configurable reports and dashboards.",Customizable Reports and Dashboards,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Create form emails to communicate consistently with customers and prospects.,Email Templates,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Build apps visually using a library of prebuilt and custom components in this drag-and-drop environment.,Lightning App Builder,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and access.,Salesforce Identity,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Manage read/write permissions for different user profiles, and control which fields different users see on every record.",Customizable Profiles and Page Layouts,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Single sign-on for all your enterprise apps lets you easily connect to your existing directory to manage users and access.,Salesforce Identity,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Track and manage sales orders in one central location.,Sales Orders,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Advanced reporting features include cross filters, joined reports, bucketing, and history tracking.",Advanced Reporting Features,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Share and collaborate on key files relevant to each deal.,Files,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Configure business rules to determine how engaged a prospect is with your brand.,Rules-Based Lead Scoring,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Install prebuilt apps, flows, and components from AppExchange to accelerate time to market.",AppExchange,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/einstein/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-1
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Manage read/write permissions for different user profiles, and control which fields different users see on every record.",Customizable Profiles and Page Layouts,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Automate workflow tasks, email alerts, automatic field updates, and much more. Set up simple or sophisticated approval automation for virtually any process.",Workflow and Approval,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/digital-engagement/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-10
html,Save your product catalogue and assign prices for every scenario.,Products and Price Books,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Easily create basic quotes by pulling in products and pricing to show customers. ,Quotes,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Automatically get the most up-to-date content and recommendations on what to follow and join.,Topics and Recommendations,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Let your partners register leads via your website with integrated web-to-lead capture.,Lead Registration,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,Data Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Each edition includes a stated minimum storage to be shared by all users. Additional storage is available per-org.,File Storage Per User,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Automate and manage any business process with a point-and-click Process Builder tool.,Lightning Flow Automation (Flow + Process Builder),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Manage read/write permissions for different user profiles, and control which fields different users see on every record.",Customizable Profiles and Page Layouts,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,"Make more informed, consistent decisions with real-time configurable reports and dashboards.",Customizable Reports and Dashboards,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Advanced reporting features include cross filters, joined reports, bucketing, and history tracking.",Advanced Reporting Features,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,Collaborate throughout your company and with outside parties.,Chatter,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,Improve campaign ROI metrics. Allocate revenue share across campaign touches on an opportunity.,Campaign Influence,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Build apps and customize Salesforce to meet your — and your customers’ — needs.,Unlimited Custom Applications,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Share and collaborate on key files relevant to each deal.,Files,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Automatically route inquiries to the right group or agent for faster, more accurate case resolution.",Case Management,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Get a complete view of your customers, including activity history, key contacts, customer communications, and internal account discussions.",Account and Contact Management,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,"Manage read/write permissions for different user profiles, and control which fields different users see on every record.",Customizable Profiles and Page Layouts,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Develop and test in an isolated environment without compromising your live Salesforce deployment.,Developer Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"Replicate your production org, including all data. Handle performance testing, load testing, and staging. ",Partial Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
html,"The fastest way to build, extend, and manage apps — with clicks or code.",Platform,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/salesforce-maps/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-11
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/field-service/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-8
html,Automatically get the most up-to-date content and recommendations on what to follow and join.,Topics and Recommendations,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/engage/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-3
html,"Access knowledge articles and FAQ pages to provide excellent customer service, faster.",Knowledge (Read-Only),Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/social-intelligence/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-9
html,"Track key details about every deal, such as stage, quotes, products, and more.",Opportunity Management,Sales Cloud,https://www.salesforce.com/editions-pricing/salesforce-quote-to-cash/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-5
html,Establish roles and permissions that set object/data access for different users.,Roles and Permissions,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/lightning-dialer/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-7
html,"Tailor business processes, picklist values, and page layouts.",Record Types (Per Object),Service Cloud,https://www.salesforce.com/editions-pricing/service-cloud/voice/,https://www.salesforce.com/editions-pricing/service-cloud/?d=cta-header-16
html,Develop and test without compromising your live Salesforce deployment. Developer Pro can host larger datasets than a developer sandbox.,Developer Pro Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/inbox-and-einstein/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-2
html,Test and code in separate environments without compromising your live Salesforce deployment.,Full Sandbox,Sales Cloud,https://www.salesforce.com/editions-pricing/sales-cloud/hvs/,https://www.salesforce.com/editions-pricing/sales-cloud/?d=cta-header-4
